"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,135064596,118888258,1,5,32,"M",1,2,32,0
2019,135545071,119281179,1,5,51,"F",2,,51,0
2019,135545073,119281181,1,5,42,"F",1,,42,0
2019,135223112,119025362,1,5,26,"M",2,,26,0
2019,135391553,119145051,1,5,26,"M",1,2,26,0
2019,135223115,119025364,1,5,21,"F",2,,21,0
2019,135223484,119025662,1,5,30,"F",1,2,30,0
2019,135223486,119025662,3,5,44,"M",1,2,44,0
2019,135223485,119025662,2,5,32,"F",1,2,32,0
2019,135223514,119025680,2,4,,"F",2,,,
2019,135223513,119025680,1,4,,"F",2,3,,
2019,135223516,119025682,0,,,"",,,,
2019,135223375,119025574,1,4,,"F",2,,,
2019,135099250,118916383,1,5,30,"F",2,,30,0
2019,135099139,118916287,1,4,,"U",0,,,
2019,135099140,118916288,1,4,,"U",0,,,
2019,135078427,118896301,2,5,35,"F",3,2,35,0
2019,135078426,118896301,1,5,30,"M",2,2,30,0
2019,134930678,118758839,1,5,14,"M",1,2,14,0
2019,134930681,118758842,1,5,14,"F",1,2,14,0
2019,134930682,118758843,1,5,36,"M",1,2,36,0
2019,134930684,118758845,0,,,"",,,,
2019,134930687,118758848,0,,,"",,,,
2019,135061578,118871045,1,4,,"U",0,,,
2019,135061582,118871049,1,4,,"U",0,,,
2019,135078433,118896307,1,5,23,"M",2,3,23,0
2019,135078434,118896308,1,5,35,"M",2,3,20,50
2019,135062119,118886181,1,5,28,"F",1,2,28,0
2019,135062120,118886182,0,,,"",,,,
2019,135062176,118886232,2,5,43,"F",1,2,43,0
2019,135062175,118886232,1,5,35,"M",1,2,35,0
2019,135062193,118886242,1,4,,"U",0,,,
2019,135062195,118886244,1,4,,"U",0,,,
2019,135062216,118886265,1,5,23,"M",1,2,23,0
2019,135062270,118886301,0,,,"",,,,
2019,135062271,118886302,0,,,"",,,,
2019,135062274,118886305,0,,,"",,,,
2019,135062275,118886306,0,,,"",,,,
2019,135062337,118886356,0,,,"",,,,
2019,135062339,118886358,1,5,64,"F",2,,64,0
2019,135062453,118886448,1,5,20,"M",3,2,20,0
2019,135062454,118886448,2,5,25,"M",1,2,25,0
2019,135098959,118916172,1,5,21,"M",2,2,21,0
2019,135098977,118916185,1,4,,"U",0,,,
2019,135098986,118916192,1,5,30,"M",2,2,30,0
2019,135098989,118916195,1,4,,"U",0,,,
2019,135098992,118916197,1,5,20,"M",3,2,20,0
2019,135099030,118916219,1,5,39,"F",2,3,39,0
2019,135062140,118886199,1,4,,"M",2,,,
2019,135062197,118886246,1,5,26,"M",2,3,26,0
2019,135062259,118886291,1,5,11,"M",2,2,11,0
2019,135062397,118886403,1,5,14,"M",1,,14,0
2019,135062398,118886404,1,5,52,"F",1,,52,0
2019,135062401,118886406,2,5,26,"F",2,,26,0
2019,135062400,118886406,1,5,32,"M",2,,32,0
2019,135062403,118886408,1,5,45,"M",0,,45,0
2019,135062419,118886419,2,5,30,"F",1,2,30,0
2019,135062418,118886419,1,5,48,"M",1,2,48,0
2019,134888004,118723424,0,,,"",,,,
2019,136411843,120003548,1,5,30,"F",1,2,30,0
2019,135098999,118916200,1,5,28,"F",0,,28,0
2019,135099010,118916207,1,4,,"U",0,,,
2019,135099012,118916209,1,5,15,"F",1,,15,0
2019,135099020,118916212,1,5,39,"M",2,2,30,49
2019,135099021,118916212,2,5,38,"M",2,,38,0
2019,135099075,118916246,1,5,35,"M",0,,35,0
2019,135099080,118916249,2,4,,"U",0,,,
2019,135099079,118916249,1,4,,"U",0,,,
2019,135099329,118916443,2,5,32,"F",0,,32,0
2019,135099328,118916443,1,5,47,"M",0,,47,0
2019,135099344,118916451,1,5,25,"M",2,,22,29
2019,135099345,118916452,1,4,,"U",0,,,
2019,135099348,118916455,1,4,,"U",0,,,
2019,135099350,118916456,2,4,,"U",0,,,
2019,135099349,118916456,1,4,,"M",2,,,
2019,135099351,118916457,1,4,,"U",0,,,
2019,135155225,118950956,2,5,21,"M",1,2,21,0
2019,135155224,118950956,1,5,28,"F",1,2,28,0
2019,135155232,118950960,1,5,22,"M",0,3,22,0
2019,135155233,118950961,1,5,27,"M",0,3,27,0
2019,135155234,118950962,1,5,28,"M",1,2,28,0
2019,135155293,118951016,1,5,17,"F",1,3,17,0
2019,135155375,118951082,0,,,"",,,,
2019,135064654,118888305,2,5,23,"M",1,1,23,0
2019,135064653,118888305,1,5,23,"M",1,2,23,0
2019,135064686,118888335,1,5,14,"F",1,2,14,0
2019,135064687,118888336,0,,,"",,,,
2019,135064777,118888404,1,5,32,"M",0,3,32,0
2019,135064780,118888407,1,5,28,"M",2,2,28,0
2019,135064785,118888410,1,5,36,"F",2,,36,0
2019,135064933,118888522,1,5,64,"M",1,,64,0
2019,135064934,118888522,2,5,44,"M",2,,44,0
2019,136752755,120321218,2,5,13,"F",2,2,13,0
2019,136752754,120321218,1,5,20,"F",2,2,20,0
2019,135099116,118916268,1,4,,"U",0,,,
2019,135150198,118950749,1,4,,"U",0,,,
2019,135150199,118950750,1,5,41,"M",2,2,41,0
2019,135223345,119025554,1,5,18,"M",0,1,18,0
2019,135223355,119025560,1,4,,"U",0,,,
2019,135223407,119025602,1,5,40,"M",2,,40,0
2019,135391391,119144911,0,,,"",,,,
2019,135391470,119144980,1,5,36,"M",1,2,36,0
2019,135391547,119145046,1,5,30,"M",1,2,30,0
2019,135545748,119281797,1,5,52,"M",1,2,52,0
2019,136395455,119979767,1,5,27,"M",2,,27,0
2019,136395459,119979770,1,4,,"U",0,,,
2019,135155579,118961216,1,5,12,"F",2,,12,0
2019,135223088,119025347,2,4,,"U",0,,,
2019,135223087,119025347,1,4,,"U",0,,,
2019,135223091,119025349,1,4,,"U",0,3,,
2019,135223093,119025349,3,5,29,"F",1,,29,0
2019,135223092,119025349,2,5,28,"M",1,,28,0
2019,135223095,119025351,1,4,,"U",0,,,
2019,135223100,119025354,2,5,39,"F",2,,39,0
2019,135223101,119025354,3,5,21,"F",2,,21,0
2019,135223099,119025354,1,5,41,"M",2,,41,0
2019,135223109,119025359,1,4,,"U",0,,,
2019,135223244,119025476,2,5,29,"M",2,,29,0
2019,135223243,119025476,1,5,20,"M",2,,20,0
2019,135223263,119025491,1,4,,"U",0,,,
2019,135223465,119025646,1,5,19,"M",0,1,19,0
2019,135223500,119025671,1,5,25,"M",2,,25,0
2019,135223507,119025675,1,5,31,"M",0,,31,0
2019,135060659,118870250,1,4,,"M",2,,,
2019,135061021,118870557,1,4,,"U",0,,,
2019,135061152,118870673,1,5,30,"F",2,,30,0
2019,135061155,118870676,1,4,,"U",0,,,
2019,135061174,118870693,1,4,,"U",0,,,
2019,135061177,118870696,1,5,26,"M",2,,26,0
2019,136125568,119786330,1,4,,"M",0,,,
2019,136125571,119786330,4,4,,"M",2,,,
2019,136125572,119786330,5,5,21,"M",2,,21,0
2019,136125570,119786330,3,5,22,"F",2,,22,0
2019,136125569,119786330,2,4,,"M",2,,,
2019,136125608,119786359,1,5,47,"M",1,2,47,0
2019,135062056,118886134,1,5,41,"M",1,2,41,0
2019,138215152,121589803,1,5,26,"M",1,2,26,0
2019,136395352,119979699,1,5,33,"M",1,2,33,0
2019,136395353,119979700,1,5,25,"F",4,,25,0
2019,136395354,119979701,1,5,16,"M",1,2,16,0
2019,136395355,119979702,1,5,24,"F",1,,24,0
2019,136395357,119979704,1,5,30,"F",4,,30,0
2019,136395359,119979705,2,5,25,"F",0,,25,0
2019,136395358,119979705,1,5,27,"M",2,2,27,0
2019,136395363,119979707,2,5,20,"F",1,,20,0
2019,136395364,119979707,3,5,19,"F",1,,19,0
2019,129247990,114052949,1,4,,"U",0,,,
2019,129248020,114052970,1,5,19,"M",2,2,18,21
2019,129078306,113906195,1,5,33,"F",0,2,33,0
2019,120037215,106131638,1,5,22,"F",1,3,22,0
2019,120029160,106131660,0,,,"",,,,
2019,120029174,106124907,0,,,"",,,,
2019,120029184,106124912,1,5,39,"M",1,2,39,0
2019,120029195,106131688,1,5,32,"M",3,2,32,0
2019,120029234,106127014,0,,,"",,,,
2019,120036881,106121040,0,,,"",,,,
2019,120032319,106124597,1,4,,"U",1,3,,
2019,120036896,106124599,2,5,24,"M",4,3,24,0
2019,120036895,106124599,1,5,26,"M",2,3,26,0
2019,120032332,106124609,0,,,"",,,,
2019,120032334,106124610,0,,,"",,,,
2019,120036917,106124616,0,,,"",,,,
2019,120032726,106127025,1,5,35,"M",1,1,35,0
2019,131922413,116206768,1,5,25,"M",0,,22,29
2019,131922460,116206801,1,5,34,"M",1,,34,0
2019,131922472,116206812,1,5,18,"M",1,,18,0
2019,129051445,113869172,1,5,30,"M",0,3,30,0
2019,129051446,113869173,1,5,14,"M",0,3,14,0
2019,129051444,113869171,0,,,"",,,,
2019,129051447,113869174,1,5,40,"M",1,2,40,0
2019,129051463,113869187,1,5,29,"M",1,2,29,0
2019,129051464,113869188,1,5,22,"M",1,2,22,0
2019,129549458,114331928,1,4,,"M",1,1,,
2019,134487632,118393476,1,5,51,"M",0,,51,0
2019,134486450,118392453,0,,,"",,,,
2019,134487618,118393462,1,5,38,"F",1,3,38,0
2019,134487646,118393488,0,,,"",,,,
2019,134487673,118393513,0,,,"",,,,
2019,134487674,118393514,1,5,37,"M",1,2,37,0
2019,134487676,118393516,0,,,"",,,,
2019,134487677,118393517,0,,,"",,,,
2019,134487685,118393524,0,,,"",,,,
2019,129080799,113902708,1,5,28,"M",3,,28,0
2019,129080808,113902715,1,5,31,"M",2,3,31,0
2019,129080809,113902715,2,5,29,"M",2,3,29,0
2019,129080967,113902823,0,,,"",,,,
2019,129080923,113902788,1,5,33,"M",0,2,33,0
2019,129080948,113902806,1,5,52,"F",3,,52,0
2019,129080956,113902813,1,5,28,"M",1,,28,0
2019,129080960,113902817,1,5,32,"M",1,,32,0
2019,129080962,113902818,2,5,20,"M",2,2,20,0
2019,129080961,113902818,1,5,19,"M",2,2,19,0
2019,137633617,121091142,1,4,,"M",0,,,
2019,137633619,121091144,1,5,36,"M",8,1,36,0
2019,129352702,114151344,1,5,46,"M",0,3,46,0
2019,129233838,114056131,3,5,38,"M",1,2,38,0
2019,129233847,114056138,0,,,"",,,,
2019,129233837,114056131,2,5,18,"M",2,2,18,0
2019,129233836,114056131,1,5,18,"M",2,2,18,0
2019,129233902,114056177,1,4,,"U",0,3,,
2019,129233933,114056203,1,5,35,"F",1,2,35,0
2019,129233934,114056204,1,5,39,"M",1,2,39,0
2019,129233936,114056206,1,5,57,"M",1,2,57,0
2019,129233941,114056210,1,5,24,"M",2,2,24,0
2019,129233942,114056210,2,5,26,"M",1,2,26,0
2019,129234309,114056521,1,4,,"M",2,,,
2019,129233997,114056259,3,5,16,"F",0,3,16,0
2019,129233996,114056259,2,5,15,"F",0,3,15,0
2019,129233995,114056259,1,5,27,"M",0,3,27,0
2019,129080883,113902761,3,5,17,"M",0,3,17,0
2019,129080882,113902761,2,5,16,"F",1,3,16,0
2019,129080881,113902761,1,5,16,"F",1,3,16,0
2019,129096072,113912382,1,5,35,"M",0,3,35,0
2019,129096075,113912384,1,5,48,"F",1,2,48,0
2019,129096077,113912386,1,5,44,"F",0,2,44,0
2019,129096084,113912389,3,5,30,"F",0,2,30,0
2019,129096082,113912389,1,5,30,"M",1,3,30,0
2019,129096083,113912389,2,5,29,"F",1,2,29,0
2019,129096088,113912392,1,5,32,"F",0,3,32,0
2019,129096092,113912395,1,5,51,"F",1,2,51,0
2019,120032308,106121037,0,,,"",,,,
2019,120028411,106121047,0,,,"",,,,
2019,120032318,106126622,1,5,41,"M",1,3,41,0
2019,120036894,106126626,0,,,"",,,,
2019,120028423,106121064,0,,,"",,,,
2019,120036910,106131084,0,,,"",,,,
2019,120028526,106131151,2,5,26,"M",2,3,25,27
2019,120028528,106131154,1,5,26,"F",1,2,26,0
2019,120036968,106131155,0,,,"",,,,
2019,120036971,106131159,2,4,,"U",0,3,,
2019,120032384,106131159,3,4,,"U",0,3,,
2019,120036970,106131159,1,4,,"M",2,3,,
2019,120028532,106131160,1,5,23,"F",1,3,23,0
2019,120028533,106131160,2,5,23,"M",1,2,23,0
2019,120036973,106124663,1,5,35,"F",0,3,31,40
2019,120028539,106131163,1,5,35,"F",1,2,35,0
2019,120028544,106124665,0,,,"",,,,
2019,120028546,106131167,0,,,"",,,,
2019,120032391,106131168,0,,,"",,,,
2019,120028547,106131170,1,5,16,"M",0,3,16,0
2019,120028549,106126700,1,5,25,"M",1,2,25,0
2019,120028552,106124668,0,,,"",,,,
2019,120028551,106131171,0,,,"",,,,
2019,120028555,106126702,0,,,"",,,,
2019,120028556,106131174,1,5,39,"M",2,2,39,0
2019,120028560,106131176,0,,,"",,,,
2019,120028562,106131177,0,,,"",,,,
2019,120032397,106131180,1,5,15,"F",2,2,15,0
2019,120028567,106124673,0,,,"",,,,
2019,120032399,106131183,0,,,"",,,,
2019,120028569,106126708,1,5,34,"M",1,2,34,0
2019,120032401,106126710,0,,,"",,,,
2019,120028575,106131187,1,5,23,"M",0,3,23,0
2019,120032402,106131190,0,,,"",,,,
2019,120028577,106131189,0,,,"",,,,
2019,128662034,113531105,1,5,13,"M",1,2,13,0
2019,128662035,113531105,2,5,12,"M",1,2,12,0
2019,128662054,113531116,1,5,27,"M",1,,27,0
2019,128662058,113531119,0,,,"",,,,
2019,128662146,113531178,2,5,21,"M",1,3,21,0
2019,128662145,113531178,1,5,19,"F",1,3,19,0
2019,128662151,113531182,1,5,24,"M",1,2,24,0
2019,128662162,113531191,1,5,19,"F",2,3,19,0
2019,128662170,113531196,1,5,22,"F",1,3,22,0
2019,128662175,113531200,0,,,"",,,,
2019,128662177,113531202,1,5,28,"M",1,2,28,0
2019,128662180,113531204,1,5,27,"F",1,2,27,0
2019,128662192,113531215,1,4,,"U",0,3,,
2019,128662195,113531217,2,4,,"U",0,,,
2019,128662194,113531217,1,4,,"U",0,,,
2019,128662203,113531224,2,5,39,"M",2,3,30,49
2019,128662202,113531224,1,5,25,"M",2,3,22,29
2019,128662211,113531231,1,4,,"M",0,,,
2019,128662365,113531361,2,5,29,"F",3,,29,0
2019,128662364,113531361,1,4,,"M",3,,,
2019,128662366,113531362,0,,,"",,,,
2019,128662367,113531363,1,5,31,"M",1,,31,0
2019,120028578,106131191,0,,,"",,,,
2019,120032404,106131192,0,,,"",,,,
2019,120028586,106131197,1,5,18,"M",0,3,18,0
2019,120036981,106126715,0,,,"",,,,
2019,120028588,106126717,0,,,"",,,,
2019,120028591,106124680,0,,,"",,,,
2019,120032409,106131200,0,,,"",,,,
2019,120028593,106131202,1,5,23,"F",3,3,23,0
2019,120028592,106124681,0,,,"",,,,
2019,120036982,106131201,1,5,41,"F",0,3,41,0
2019,120028595,106131203,0,,,"",,,,
2019,120028599,106131205,0,,,"",,,,
2019,120028600,106131207,1,5,42,"M",2,2,42,0
2019,120028601,106131208,1,5,29,"M",2,3,29,0
2019,120028602,106131209,1,5,56,"F",1,3,56,0
2019,120036985,106124684,1,5,35,"F",1,3,35,0
2019,120028604,106131210,0,,,"",,,,
2019,120028607,106131211,1,5,26,"M",1,3,26,0
2019,120032419,106124689,0,,,"",,,,
2019,120028610,106131215,0,,,"",,,,
2019,120028611,106131214,0,,,"",,,,
2019,120028612,106131216,1,5,28,"M",2,2,28,0
2019,120028613,106131217,1,5,33,"M",1,3,33,0
2019,120036996,106124692,0,,,"",,,,
2019,120028615,106131219,0,,,"",,,,
2019,120028617,106124693,1,5,52,"M",1,3,52,0
2019,120028622,106131223,1,5,50,"U",0,3,1,99
2019,120028616,106131220,0,,,"",,,,
2019,120028623,106131224,0,,,"",,,,
2019,120032422,106124699,0,,,"",,,,
2019,120028628,106131231,0,,,"",,,,
2019,120028627,106131228,1,5,25,"M",1,3,25,0
2019,120028629,106131232,1,5,70,"F",0,3,70,0
2019,120037008,106131234,0,,,"",,,,
2019,120032430,106124705,1,5,34,"M",1,3,29,40
2019,120028632,106124704,1,4,,"U",0,3,,
2019,120032431,106131238,1,5,50,"M",0,3,1,99
2019,120028639,106131239,0,,,"",,,,
2019,120028640,106126746,1,5,40,"F",1,3,40,0
2019,120028645,106131241,0,,,"",,,,
2019,120032433,106131240,1,5,63,"F",1,2,63,0
2019,133359476,117344923,1,4,,"U",0,,,
2019,120032612,106131513,1,5,30,"F",1,2,30,0
2019,120028978,106131517,0,,,"",,,,
2019,120037159,106131519,0,,,"",,,,
2019,120028981,106131520,0,,,"",,,,
2019,120028985,106131523,2,5,22,"M",2,3,20,25
2019,120028983,106131523,1,5,27,"M",2,3,25,30
2019,120028987,106131525,0,,,"",,,,
2019,120028995,106131534,0,,,"",,,,
2019,120028998,106131536,0,,,"",,,,
2019,120037164,106131537,0,,,"",,,,
2019,120037169,106131542,0,,,"",,,,
2019,120029005,106131543,0,,,"",,,,
2019,120029010,106131546,1,5,19,"M",0,3,19,0
2019,120029014,106131550,0,,,"",,,,
2019,120037172,106131554,0,,,"",,,,
2019,120029021,106131559,1,5,36,"M",3,3,36,0
2019,120029025,106131562,1,5,22,"M",0,3,22,0
2019,120037174,106131563,1,5,16,"M",0,3,16,0
2019,120029027,106131564,1,5,36,"F",3,2,36,0
2019,120029028,106131564,2,5,26,"M",0,2,26,0
2019,120032638,106124867,1,5,54,"M",0,2,54,0
2019,120032639,106124867,2,5,40,"M",0,3,40,0
2019,120032641,106124867,3,5,45,"M",1,2,45,0
2019,120037179,106131568,1,5,33,"M",1,3,33,0
2019,120029037,106124869,1,5,59,"M",1,3,59,0
2019,120032642,106131571,1,5,35,"M",3,2,35,0
2019,120037183,106131575,1,4,,"U",0,3,,
2019,120029044,106131576,1,5,33,"M",2,2,33,0
2019,120029047,106126951,1,5,29,"M",1,2,29,0
2019,120032649,106126951,2,5,34,"M",1,3,34,0
2019,120028967,106131505,0,,,"",,,,
2019,120029051,106131583,1,5,48,"M",0,3,48,0
2019,120037193,106126961,1,5,55,"F",1,3,55,0
2019,120037194,106131587,1,5,27,"M",3,2,27,0
2019,120029060,106131591,1,5,32,"M",1,2,32,0
2019,120026306,106119362,1,5,31,"M",1,2,31,0
2019,120035629,106115441,1,5,82,"F",1,2,82,0
2019,120026307,106119362,2,5,38,"M",1,2,38,0
2019,120035654,106119367,1,5,71,"M",1,2,71,0
2019,120026326,106115481,1,5,29,"M",2,2,29,0
2019,120026379,106115525,0,,,"",,,,
2019,120031069,106123519,1,5,54,"M",1,2,54,0
2019,120031076,106123527,1,5,20,"M",1,,20,0
2019,120031079,106123529,1,5,31,"F",1,2,31,0
2019,120026410,106119441,1,5,53,"M",1,2,53,0
2019,120026424,106119447,0,,,"",,,,
2019,120026626,106123648,1,5,19,"F",0,3,19,0
2019,120026688,106115682,1,5,30,"M",4,2,30,0
2019,120035862,106119677,1,5,12,"M",0,3,12,0
2019,120031308,106115707,1,5,21,"M",1,2,21,0
2019,120031312,106123704,1,5,61,"F",1,2,61,0
2019,120031334,106123727,2,5,19,"M",4,2,19,0
2019,120031333,106123727,1,5,19,"M",4,2,19,0
2019,120026817,106119760,0,,,"",,,,
2019,120027100,106115865,2,5,32,"M",1,2,32,0
2019,120036075,106115865,1,5,26,"F",1,2,26,0
2019,120031497,106120013,1,5,37,"M",1,2,37,0
2019,120027138,106123895,0,,,"",,,,
2019,120036103,106115888,0,,,"",,,,
2019,120027176,106120071,0,,,"",,,,
2019,120031550,106115918,0,,,"",,,,
2019,120027191,106115926,1,5,21,"F",2,2,21,0
2019,134061516,118027433,3,5,51,"F",1,2,51,0
2019,134061514,118027433,2,5,65,"F",1,2,65,0
2019,134061515,118027433,4,5,44,"M",1,2,44,0
2019,134061541,118027451,0,,,"",,,,
2019,134061543,118027452,2,5,34,"M",1,2,34,0
2019,134061542,118027452,1,5,36,"F",1,2,36,0
2019,120029063,106131593,1,5,14,"M",1,3,14,0
2019,120032666,106131597,1,5,29,"M",1,2,29,0
2019,120029072,106131601,0,,,"",,,,
2019,120029073,106124880,0,,,"",,,,
2019,120029074,106131600,0,,,"",,,,
2019,120037203,106126974,1,5,48,"M",1,2,48,0
2019,120032668,106131605,1,5,17,"M",1,3,17,18
2019,120032670,106124885,0,,,"",,,,
2019,120029086,106131610,0,,,"",,,,
2019,120037207,106131612,0,,,"",,,,
2019,120032673,106131617,1,5,30,"M",1,2,30,0
2019,120029102,106131620,1,5,56,"M",1,2,56,0
2019,120029107,106131625,1,5,22,"F",1,2,22,0
2019,120029108,106131626,0,,,"",,,,
2019,120029109,106131627,1,5,18,"M",1,2,18,0
2019,120029110,106131629,1,5,23,"M",0,3,23,0
2019,120032679,106131630,1,5,48,"M",0,3,48,0
2019,120029112,106131632,1,5,18,"M",0,2,18,0
2019,120029117,106131633,0,,,"",,,,
2019,120037214,106124894,0,,,"",,,,
2019,120029122,106124895,1,5,42,"F",2,3,42,0
2019,120029120,106131636,1,5,20,"M",1,1,20,0
2019,120029121,106131636,2,5,19,"M",0,2,19,0
2019,120029119,106131635,2,5,22,"M",0,3,22,0
2019,120029118,106131635,1,5,23,"M",1,1,23,0
2019,120029128,106131640,1,5,40,"F",1,2,40,0
2019,120029114,106131634,1,5,16,"M",1,3,16,0
2019,120029115,106131634,2,5,13,"F",1,3,13,0
2019,120029116,106131634,3,5,13,"F",1,3,13,0
2019,120029125,106131639,2,5,25,"M",0,3,25,0
2019,120029124,106131639,1,5,20,"F",1,3,20,0
2019,120029126,106131639,3,5,22,"M",0,3,22,0
2019,120029133,106131642,2,5,21,"M",1,2,21,0
2019,120029132,106131642,1,5,21,"F",1,2,21,0
2019,120037217,106131643,0,,,"",,,,
2019,120032686,106131644,1,5,52,"M",1,2,52,0
2019,120032685,106126990,1,5,35,"M",1,2,35,0
2019,120032687,106131645,1,5,20,"M",1,1,20,0
2019,120029137,106131645,2,5,19,"M",1,1,19,0
2019,120037218,106124900,1,5,65,"F",1,2,65,0
2019,120032688,106131646,2,5,34,"F",1,2,34,0
2019,120029139,106131646,1,5,64,"F",1,2,64,0
2019,120032691,106131650,1,5,35,"M",1,2,35,0
2019,120029150,106131655,0,,,"",,,,
2019,120029155,106131657,3,5,21,"F",0,3,21,0
2019,120029154,106131657,2,5,19,"F",1,3,19,0
2019,120029153,106131657,1,5,21,"M",1,3,21,0
2019,120029152,106131656,0,,,"",,,,
2019,120029156,106131658,0,,,"",,,,
2019,120029161,106131661,1,5,32,"F",0,3,32,0
2019,120029166,106131666,1,5,36,"M",1,3,36,0
2019,120032695,106131667,0,,,"",,,,
2019,120029167,106131668,1,5,37,"M",1,2,37,0
2019,120029170,106131669,2,5,11,"M",0,3,11,0
2019,120029168,106131669,1,5,14,"M",0,3,14,0
2019,120029175,106124908,1,5,54,"M",1,2,54,0
2019,120029177,106131674,0,,,"",,,,
2019,120029171,106131672,1,5,25,"M",1,2,25,0
2019,120032697,106131675,1,5,40,"M",1,3,40,0
2019,120029182,106131677,1,5,39,"F",0,3,39,0
2019,120032699,106124911,1,5,10,"M",0,3,10,0
2019,120029185,106131678,1,5,43,"M",1,2,43,0
2019,120037221,106124913,1,5,54,"M",1,2,54,0
2019,120032700,106124914,0,,,"",,,,
2019,120037222,106131684,1,5,61,"M",1,2,61,0
2019,120029193,106131686,0,,,"",,,,
2019,120029194,106131687,0,,,"",,,,
2019,120032703,106127003,0,,,"",,,,
2019,120029197,106124916,0,,,"",,,,
2019,120029200,106131691,1,5,35,"F",1,2,35,0
2019,120029198,106127004,1,5,71,"M",1,2,71,0
2019,120029201,106131693,1,4,,"M",1,3,,
2019,120032705,106131692,1,5,34,"F",0,3,34,0
2019,120029202,106131694,0,,,"",,,,
2019,120029203,106131696,1,5,14,"F",1,2,14,0
2019,120037224,106131697,2,5,29,"M",1,2,29,0
2019,120037223,106131697,1,5,19,"M",1,2,19,0
2019,120032708,106131698,1,5,28,"M",3,2,28,0
2019,120029205,106131700,1,5,31,"M",1,2,31,0
2019,120029208,106131701,0,,,"",,,,
2019,120029211,106127009,2,4,,"U",0,3,,
2019,120029209,106127009,1,4,,"U",0,3,,
2019,120029219,106131705,1,5,29,"M",2,3,29,0
2019,120032711,106127010,0,,,"",,,,
2019,120029212,106131704,1,5,49,"M",1,3,49,0
2019,120029213,106131704,2,5,38,"F",2,2,38,0
2019,120029214,106131704,3,5,40,"F",2,3,40,0
2019,120029220,106131707,0,,,"",,,,
2019,120029222,106124917,0,,,"",,,,
2019,120029223,106131708,0,,,"",,,,
2019,120037225,106131709,1,5,63,"M",2,2,63,0
2019,120029225,106131710,1,4,,"U",0,3,,
2019,120029224,106124919,1,4,,"M",0,3,,
2019,120037227,106127012,1,5,30,"M",2,3,30,0
2019,120029226,106131713,1,5,46,"M",1,3,46,0
2019,120032714,106131715,0,,,"",,,,
2019,120029238,106131717,0,,,"",,,,
2019,120037230,106131718,0,,,"",,,,
2019,120037233,106131723,1,4,,"U",0,3,,
2019,120029242,106131725,1,4,,"U",0,3,,
2019,120032718,106131727,0,,,"",,,,
2019,120029247,106131729,1,5,29,"F",2,2,29,0
2019,120032722,106131732,1,5,19,"M",1,2,19,0
2019,120029252,106131734,0,,,"",,,,
2019,120029254,106127023,1,4,,"U",0,3,,
2019,120029255,106127023,2,5,61,"F",0,3,61,0
2019,136395362,119979707,1,5,20,"F",1,,20,0
2019,136395366,119979709,1,5,40,"M",1,,40,0
2019,136395377,119979716,1,4,,"U",0,,,
2019,136395384,119979723,1,5,37,"M",1,,37,0
2019,136395386,119979725,1,4,,"U",0,,,
2019,136395390,119979727,3,5,39,"M",1,,30,49
2019,136395388,119979727,1,5,22,"F",1,,22,0
2019,136395391,119979727,4,4,,"M",1,,,
2019,136395389,119979727,2,5,39,"M",2,,30,49
2019,136395406,119979733,1,5,28,"M",1,2,28,0
2019,136395585,119979870,1,5,22,"F",2,2,22,0
2019,136395586,119979871,1,5,15,"M",3,,15,0
2019,136395587,119979872,1,5,30,"M",2,,30,0
2019,136395430,119979749,1,5,25,"M",1,,22,29
2019,136395434,119979751,1,5,25,"M",2,,22,29
2019,136395435,119979752,1,4,,"U",0,,,
2019,136395437,119979753,2,5,39,"F",3,,30,49
2019,136395436,119979753,1,5,39,"M",3,,30,49
2019,136395465,119979775,1,5,33,"M",3,,33,0
2019,136395484,119979790,1,4,,"U",0,,,
2019,136395493,119979799,1,4,,"U",0,,,
2019,136395584,119979869,1,5,30,"M",2,2,30,0
2019,135099037,118916222,1,5,24,"M",2,2,24,0
2019,135099086,118916251,2,4,,"U",0,,,
2019,135099085,118916251,1,4,,"U",0,3,,
2019,135223223,119025458,1,5,60,"M",1,2,60,0
2019,135223225,119025460,0,,,"",,,,
2019,135099283,118916407,1,4,,"F",0,,,
2019,135099317,118916434,1,4,,"U",0,,,
2019,135099323,118916438,1,5,38,"M",1,3,38,0
2019,135099327,118916442,1,5,26,"M",0,,26,0
2019,135099339,118916447,7,5,15,"M",2,2,15,0
2019,135099335,118916447,3,5,15,"M",2,2,15,0
2019,135099333,118916447,1,5,13,"M",2,2,13,0
2019,135099337,118916447,5,5,15,"M",2,2,15,0
2019,135099334,118916447,2,5,16,"M",2,2,16,0
2019,135099336,118916447,4,5,14,"M",2,2,14,0
2019,135099338,118916447,6,5,14,"M",2,2,14,0
