"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,143166998,118042148,51,"C",13,,""
2019,143167000,118042150,41,"C",47,,""
2019,143167001,118042151,2,"C",20,,""
2019,143167006,118042156,45,"C",24,,""
2019,143167008,118042158,35,"C",41,,""
2019,143167009,118042159,11,"C",25,,""
2019,143167010,118042160,13,"C",25,,""
2019,143167011,118042160,49,"C",25,,"F"
2019,143167012,118042161,45,"C",20,,""
2019,143167024,118042172,51,"C",41,,""
2019,143167025,118042173,23,"C",8,,""
2019,146875631,121312322,63,"C",2,,""
2019,146875630,121312322,45,"C",2,,""
2019,146875629,121312322,11,"C",2,,""
2019,143261375,118121744,45,"C",7,,""
2019,143261215,118121609,14,"C",18,,""
2019,144915847,119611210,51,"C",20,,""
2019,144941475,119621376,23,"C",24,,""
2019,144941478,119621378,23,"C",7,,""
2019,143262341,118122573,27,"C",13,,""
2019,143254462,118115177,5,"C",20,,""
2019,143254463,118115178,51,"C",20,,""
2019,143262312,118122546,14,"C",13,,""
2019,143262409,118122638,49,"C",18,,"F"
2019,143266184,118131116,49,"A",20,,"F"
2019,143266192,118131122,40,"C",13,,""
2019,142342339,117253902,23,"C",12,,""
2019,143343234,118193767,51,"C",32,,""
2019,143300831,118158316,45,"C",20,,""
2019,143332918,118179150,45,"C",20,,""
2019,143300983,118158454,51,"C",20,,""
2019,143332709,118178978,63,"C",24,,""
2019,143332710,118178979,23,"C",24,,""
2019,143332711,118178980,23,"C",43,,""
2019,143332717,118178986,47,"C",18,,""
2019,143332714,118178983,2,"C",20,,""
2019,143332716,118178985,41,"C",25,,""
2019,143332732,118179000,56,"C",20,,""
2019,143332735,118179003,32,"C",20,,""
2019,143332741,118179008,16,"C",18,,""
2019,143332743,118179010,5,"C",20,,""
2019,143332813,118179064,16,"C",20,,""
2019,143332919,118179151,27,"C",13,,""
2019,143332926,118179156,45,"C",1,,""
2019,143332956,118179184,44,"C",40,,""
2019,143333051,118179270,49,"C",20,,"F"
2019,143333105,118179323,46,"C",20,,""
2019,143333109,118179326,23,"C",8,,""
2019,143333110,118179327,41,"C",25,,""
2019,143333111,118179328,5,"C",13,,""
2019,143333122,118179337,45,"C",18,,""
2019,143333126,118179341,16,"C",13,,""
2019,143333143,118179355,11,"C",2,,""
2019,143333172,118179381,45,"C",12,,""
2019,143333173,118179382,14,"C",18,,""
2019,143333174,118179383,23,"C",8,,""
2019,143333175,118179384,2,"C",47,,""
2019,143333184,118179391,23,"C",8,,""
2019,143333185,118179392,23,"C",8,,""
2019,143335768,118191727,45,"C",7,,""
2019,143341904,118192634,5,"C",20,,""
2019,143262086,118122353,5,"C",18,,""
2019,143262100,118122366,2,"C",20,,""
2019,143262465,118122690,35,"C",13,,""
2019,143300741,118158231,45,"C",20,,""
2019,143519151,118355750,14,"C",20,,""
2019,143519150,118355749,45,"C",25,,""
2019,143519156,118355755,23,"C",8,,""
2019,143519174,118355772,27,"C",46,,""
2019,142748957,117636426,23,"C",17,,""
2019,142749052,117636512,45,"A",23,,""
2019,142749056,117636516,5,"C",18,,""
2019,143519176,118355774,47,"C",8,,""
2019,142749066,117636526,5,"C",13,,""
2019,142749067,117636527,39,"C",38,,""
2019,143519177,118355775,45,"C",3,,""
2019,142756543,117646416,14,"C",13,,""
2019,142749095,117636553,45,"C",21,,""
2019,142749104,117636562,16,"C",20,,""
2019,142749105,117636563,51,"C",35,,""
2019,142749106,117636564,14,"C",18,,""
2019,142749108,117636566,47,"C",20,,""
2019,142749109,117636566,49,"C",20,,"N"
2019,142749110,117636567,21,"C",20,,""
2019,142749111,117636568,28,"C",20,,""
2019,142749117,117636572,14,"C",20,,""
2019,142749125,117636578,45,"C",20,,""
2019,142749126,117636579,21,"C",13,,""
2019,142749127,117636580,14,"C",20,,""
2019,142749128,117636581,46,"A",14,,""
2019,142749131,117636583,44,"C",20,,""
2019,142749132,117636584,45,"C",20,,""
2019,142749133,117636585,51,"C",20,,""
2019,142749137,117636588,51,"C",20,,""
2019,142756533,117646406,49,"C",18,,"F"
2019,142749141,117636592,44,"C",15,,""
2019,142749142,117636593,16,"C",20,,""
2019,142749145,117636594,16,"C",20,,""
2019,142749143,117636594,51,"C",20,,""
2019,142749144,117636594,35,"C",20,,""
2019,142749330,117636760,44,"C",20,,""
2019,142756188,117646112,51,"C",20,,""
2019,142756190,117646113,44,"C",20,,""
2019,142756189,117646113,49,"C",20,,"F"
2019,142756191,117646113,5,"C",20,,""
2019,142756202,117646120,51,"C",20,,""
2019,142756201,117646120,49,"C",20,,"F"
2019,142756254,117646166,44,"C",13,,""
2019,142756263,117646173,51,"C",20,,""
2019,142756266,117646176,27,"C",13,,""
2019,142756283,117646191,44,"C",3,,""
2019,143519181,118355778,51,"C",20,,""
2019,142756285,117646193,27,"C",20,,""
2019,143519182,118355779,5,"C",20,,""
2019,142756297,117646204,21,"C",13,,""
2019,142756302,117646208,35,"C",13,,""
2019,142756301,117646208,16,"C",13,,""
2019,142756303,117646209,16,"C",13,,""
2019,142756304,117646209,35,"C",13,,""
2019,142756308,117646213,23,"C",7,,""
2019,142756310,117646215,23,"C",7,,""
2019,142756311,117646216,49,"C",20,,"N"
2019,143519185,118355782,23,"C",8,,""
2019,143519187,118355784,23,"C",17,,""
2019,142756372,117646265,56,"C",20,,""
2019,142756379,117646272,45,"C",18,,""
2019,143519189,118355785,35,"C",2,,""
2019,142756455,117646335,49,"C",5,,"N"
2019,143519188,118355785,16,"C",2,,""
2019,143519190,118355786,23,"C",8,,""
2019,142756463,117646343,14,"C",18,,""
2019,142756464,117646344,45,"C",20,,""
2019,143519198,118355794,5,"C",25,,""
2019,142756466,117646346,45,"C",46,,""
2019,143519199,118355795,49,"A",20,,"F"
2019,143519200,118355795,5,"C",20,,""
2019,143519202,118355797,45,"C",25,,""
2019,142756493,117646368,51,"C",20,,""
2019,143519213,118355807,5,"C",23,,""
2019,143519214,118355808,13,"C",20,,""
2019,142756527,117646401,36,"C",25,,""
2019,142756603,117646470,49,"C",20,,"N"
2019,142756532,117646405,5,"C",7,,""
2019,142756539,117646412,21,"C",18,,""
2019,142756540,117646413,21,"C",13,,""
2019,142756542,117646415,51,"C",25,,""
2019,142756548,117646421,14,"C",18,,""
2019,143519245,118355836,14,"C",13,,""
2019,143519247,118355838,45,"C",4,,""
2019,142756569,117646439,51,"C",20,,""
2019,142756570,117646440,51,"C",1,,""
2019,142756571,117646441,47,"C",5,,""
2019,142756574,117646444,45,"C",23,,""
2019,142756575,117646445,63,"C",47,,""
2019,142756586,117646456,23,"C",17,,""
2019,142756590,117646460,5,"C",20,,""
2019,142756591,117646461,23,"C",12,,""
2019,142791796,117675051,41,"C",25,,""
2019,142792676,117675909,49,"C",20,,"N"
2019,142792680,117675912,45,"C",20,,""
2019,143519276,118355864,14,"C",20,,""
2019,143519287,118355873,51,"C",13,,""
2019,143519299,118355884,45,"C",45,,""
2019,143519303,118355888,51,"C",20,,""
2019,142792705,117675933,29,"C",41,,""
2019,143519305,118355890,2,"C",25,,""
2019,143519309,118355893,41,"C",3,,""
2019,143519308,118355893,13,"C",3,,""
2019,143519310,118355894,45,"C",5,,""
2019,144528258,119250417,35,"C",13,,""
2019,144528259,119250418,45,"C",20,,""
2019,143029048,117904167,51,"C",13,,""
2019,142756546,117646419,45,"C",13,,""
2019,142749016,117636477,21,"C",18,,""
2019,146465864,120953959,27,"C",20,,""
2019,142756547,117646420,14,"C",18,,""
2019,142748986,117636450,23,"C",12,,""
2019,142749121,117636575,2,"C",20,,""
2019,142749158,117636605,29,"C",13,,""
2019,142749160,117636607,29,"C",20,,""
2019,142749162,117636609,51,"C",20,,""
2019,142749163,117636610,44,"C",20,,""
2019,142749188,117636633,29,"C",20,,""
2019,142749259,117636697,29,"C",20,,""
2019,142749279,117636716,51,"C",13,,""
2019,142749288,117636724,44,"C",20,,""
2019,142749304,117636736,27,"C",18,,""
2019,142756178,117646104,44,"C",18,,""
2019,142756179,117646105,51,"C",18,,""
2019,142756180,117646106,51,"C",13,,""
2019,142756181,117646107,44,"C",20,,""
2019,142756182,117646108,51,"C",20,,""
2019,142756187,117646111,44,"C",13,,""
2019,142756193,117646114,5,"C",13,,""
2019,142756192,117646114,27,"C",13,,""
2019,142756194,117646115,49,"C",20,,"N"
2019,142756195,117646115,44,"C",20,,""
2019,142756198,117646117,51,"C",20,,""
2019,142756200,117646119,51,"C",20,,""
2019,142756205,117646123,51,"C",20,,""
2019,142756207,117646125,44,"C",40,,""
2019,142756209,117646127,51,"C",13,,""
2019,142756215,117646133,44,"C",20,,""
2019,142756216,117646133,5,"C",20,,""
2019,142756217,117646134,51,"C",13,,""
2019,142756222,117646139,44,"C",20,,""
2019,142756253,117646165,27,"C",20,,""
2019,142756258,117646170,51,"C",20,,""
2019,142756260,117646171,49,"C",20,,"F"
2019,142756259,117646171,36,"C",20,,""
2019,142756262,117646172,5,"C",20,,""
2019,142756261,117646172,27,"C",20,,""
2019,142756278,117646187,29,"C",11,,""
2019,142756281,117646189,44,"C",20,,""
2019,142756313,117646218,27,"C",20,,""
2019,142756340,117646238,51,"C",20,,""
2019,142756347,117646243,29,"C",20,,""
2019,142756350,117646246,23,"C",24,,""
2019,142756352,117646248,16,"C",18,,""
2019,142756354,117646250,23,"C",24,,""
2019,142756355,117646251,16,"C",13,,""
2019,142756362,117646257,51,"C",20,,""
2019,142756363,117646257,5,"C",20,,""
2019,142756365,117646259,45,"C",13,,""
2019,142756368,117646262,45,"C",24,,""
2019,142756376,117646269,14,"C",13,,""
2019,142756377,117646270,49,"C",20,,"F"
2019,142756562,117646433,16,"C",18,,""
2019,142756584,117646454,14,"C",18,,""
2019,142792663,117675896,44,"C",20,,""
2019,142792666,117675899,49,"C",20,,"N"
2019,142792668,117675901,2,"C",20,,""
2019,142792686,117675918,16,"C",13,,""
2019,142792699,117675929,27,"C",20,,""
2019,142792701,117675929,5,"C",20,,""
2019,142792700,117675929,44,"C",20,,""
2019,142792713,117675941,14,"C",18,,""
2019,142792714,117675942,49,"C",18,,"N"
2019,142792724,117675952,14,"C",18,,""
2019,142792725,117675953,14,"C",18,,""
2019,146476729,120954720,51,"C",20,,""
2019,146476731,120954722,27,"C",23,,""
2019,146476735,120954726,27,"C",20,,""
2019,143518354,118355023,27,"C",20,,""
2019,143146426,118012216,45,"C",20,,""
2019,143146430,118012220,14,"C",18,,""
2019,143146428,118012218,5,"C",20,,""
2019,143147142,118012903,45,"C",13,,""
2019,143146433,118012223,44,"C",20,,""
2019,143146435,118012225,49,"C",20,,"N"
2019,143146436,118012226,14,"C",20,,""
2019,143518365,118355033,14,"C",13,,""
2019,143147216,118012973,45,"C",4,,""
2019,143518366,118355034,51,"C",13,,""
2019,143146442,118012231,14,"C",18,,""
2019,143147014,118012784,40,"C",13,,""
2019,143147022,118012791,16,"C",13,,""
2019,143147036,118012804,44,"C",20,,""
2019,143147037,118012805,39,"C",20,,""
2019,143147050,118012815,5,"C",5,,""
2019,143147051,118012816,2,"C",47,,""
2019,143147054,118012818,45,"C",24,,""
2019,143147055,118012819,49,"C",20,,"N"
2019,143147056,118012820,5,"C",20,,""
2019,143147057,118012821,51,"C",13,,""
2019,143147061,118012825,27,"C",20,,""
2019,143147065,118012827,49,"C",20,,"N"
2019,143147068,118012829,41,"A",20,,""
2019,143147071,118012832,5,"C",38,,""
2019,143147278,118013030,51,"C",20,,""
2019,143147081,118012842,56,"C",20,,""
2019,143147291,118013042,5,"C",25,,""
2019,143147092,118012853,51,"C",14,,""
2019,143147093,118012854,51,"C",20,,""
2019,143147094,118012855,51,"C",13,,""
2019,143147306,118013056,18,"C",3,,""
2019,143147308,118013058,7,"C",13,,""
2019,143147129,118012890,23,"C",12,,""
2019,143147279,118013031,51,"C",20,,""
2019,143518419,118355082,14,"C",13,,""
2019,143147280,118013032,45,"C",20,,""
2019,143518384,118355051,23,"C",43,,""
2019,143147297,118013048,49,"C",25,,"F"
2019,143147309,118013059,21,"C",13,,""
2019,143166903,118042066,45,"C",20,,""
2019,143166904,118042067,44,"C",12,,""
2019,143166906,118042069,51,"C",18,,""
2019,143166907,118042070,45,"C",7,,""
2019,143166908,118042071,49,"C",20,,"F"
2019,143166909,118042072,51,"C",3,,""
2019,143166910,118042073,45,"C",18,,""
2019,143166913,118042075,21,"C",13,,""
2019,143166914,118042076,51,"C",13,,""
2019,143147256,118013011,45,"C",13,,""
2019,143166917,118042079,20,"C",13,,""
2019,143166920,118042082,45,"C",3,,""
2019,143166923,118042085,21,"C",13,,""
2019,143166924,118042086,14,"C",18,,""
2019,143166925,118042087,5,"C",13,,""
2019,143147286,118013037,21,"C",13,,""
2019,143147189,118012946,14,"C",13,,""
2019,143147194,118012951,5,"C",20,,""
2019,143147196,118012953,5,"C",20,,""
2019,143166933,118042094,21,"C",18,,""
2019,143147199,118012956,21,"C",13,,""
2019,143147200,118012957,7,"C",13,,""
2019,143147210,118012967,21,"C",13,,""
2019,143147212,118012969,16,"C",13,,""
2019,143166952,118042112,14,"C",13,,""
2019,143166954,118042114,14,"C",20,,""
2019,143147284,118013035,5,"C",13,,""
2019,143147283,118013035,51,"C",13,,""
2019,143147243,118012998,41,"C",13,,""
2019,143147303,118013053,5,"C",20,,""
2019,143147241,118012996,2,"C",47,,""
2019,143147242,118012997,41,"C",47,,""
2019,143147244,118012999,41,"C",20,,""
2019,143166966,118042126,5,"C",20,,""
2019,143166967,118042127,51,"C",13,,""
2019,143147253,118013008,45,"C",13,,""
2019,143166969,118042128,27,"C",22,,""
2019,143147290,118013041,5,"C",18,,""
2019,143147292,118013043,40,"C",13,,""
2019,143147293,118013044,14,"C",18,,""
2019,143147296,118013047,51,"C",13,,""
2019,143147302,118013053,44,"C",20,,""
2019,143147305,118013055,18,"C",13,,""
2019,143166968,118042128,45,"C",22,,""
2019,143334825,118180942,37,"C",5,,""
2019,142407859,117315372,5,"C",18,,""
2019,142407858,117315372,14,"C",18,,""
2019,142407885,117315393,45,"C",25,,""
2019,142407905,117315412,49,"C",20,,"N"
2019,142407924,117315431,8,"C",20,,""
2019,143197147,118060628,44,"C",14,,""
2019,143197163,118060641,5,"C",20,,""
2019,146875486,121312180,47,"C",12,,""
2019,143308521,118166531,51,"C",13,,""
2019,143308542,118166546,62,"C",10,,""
2019,143323635,118170859,16,"C",13,,""
2019,142231886,117156985,45,"C",20,,""
2019,142231860,117156964,23,"C",7,,""
2019,142223664,117150050,14,"C",18,,""
2019,144149626,118916165,27,"C",20,,""
2019,144149630,118916169,45,"C",18,,""
2019,144149641,118916179,40,"C",13,,""
2019,144149643,118916181,40,"C",14,,""
2019,143014977,117888850,14,"C",18,,""
2019,143068173,117935549,2,"C",28,,""
2019,143068174,117935550,2,"C",28,,""
2019,143068195,117935571,49,"C",20,,"N"
2019,143068190,117935566,14,"C",20,,""
2019,143068738,117936083,47,"C",8,,""
2019,145387523,119979798,49,"C",24,,"N"
2019,145387524,119979799,44,"C",13,,""
2019,145387530,119979805,45,"C",18,,""
2019,144274578,119025454,45,"C",3,,""
2019,144274451,119025343,49,"C",20,,"F"
2019,144274452,119025343,51,"C",20,,""
2019,144274473,119025357,45,"C",18,,""
2019,145387531,119979806,14,"C",20,,""
2019,144274496,119025379,49,"C",18,,"F"
2019,144274498,119025381,40,"C",18,,""
2019,144274520,119025402,45,"C",20,,""
2019,144274530,119025412,14,"C",18,,""
2019,144274531,119025412,5,"C",18,,""
2019,144274532,119025413,5,"C",5,,""
2019,144274546,119025426,2,"C",24,,""
2019,144274552,119025430,16,"C",38,,""
2019,144274551,119025430,35,"C",38,,""
2019,144274553,119025431,21,"C",13,,""
2019,144274556,119025433,23,"C",25,,""
2019,144274577,119025453,14,"C",18,,""
2019,144274580,119025456,14,"C",18,,""
2019,144274586,119025462,7,"C",24,,""
2019,144274587,119025463,47,"C",20,,""
2019,144274683,119025543,45,"C",38,,""
2019,144274687,119025546,21,"C",13,,""
2019,144274690,119025549,45,"C",7,,""
2019,144274692,119025551,45,"C",20,,""
2019,144274699,119025555,5,"C",20,,""
2019,144274698,119025555,44,"C",20,,""
2019,144274703,119025559,45,"C",3,,""
2019,144274711,119025566,16,"C",18,,""
2019,145387562,119979834,5,"C",13,,""
2019,145387563,119979834,44,"C",13,,""
2019,145387564,119979835,49,"C",20,,"N"
2019,144274719,119025572,16,"C",13,,""
2019,144274721,119025574,45,"C",3,,""
2019,144274722,119025575,45,"C",13,,""
2019,144274761,119025609,45,"A",5,,""
2019,144274772,119025618,51,"C",20,,""
2019,145387566,119979837,62,"C",18,,""
2019,144274777,119025623,47,"C",14,,""
2019,144274778,119025624,23,"C",24,,""
2019,145387567,119979838,62,"C",18,,""
2019,145387568,119979839,62,"C",12,,""
2019,145387569,119979840,62,"C",12,,""
2019,145387570,119979841,62,"C",18,,""
2019,145387571,119979842,62,"C",8,,""
2019,144274806,119025648,49,"C",20,,"N"
2019,145387572,119979843,23,"C",8,,""
2019,145387573,119979844,47,"C",6,,""
2019,145387574,119979845,47,"C",5,,""
2019,145387578,119979848,14,"C",18,,""
2019,145387577,119979848,21,"C",19,,""
2019,144274824,119025665,51,"C",20,,""
2019,141509185,116512078,16,"C",13,,""
2019,141509387,116512246,45,"C",5,,""
2019,141522163,116514748,23,"C",7,,""
2019,141509448,116512297,16,"C",13,,""
2019,141522162,116514747,45,"C",20,,""
2019,141616391,116602911,44,"C",20,,""
2019,141616371,116602891,28,"C",5,,""
2019,141616377,116602897,27,"C",13,,""
2019,141616383,116602903,40,"C",13,,""
2019,141616392,116602911,16,"C",20,,""
2019,141616444,116602953,49,"C",20,,"N"
2019,141616445,116602953,21,"C",20,,""
2019,142098791,117036575,44,"C",41,,""
2019,141456342,116456249,14,"C",20,,""
2019,141459836,116459512,49,"C",20,,"F"
2019,141456501,116456397,51,"C",13,,""
2019,141456505,116456401,45,"C",21,,""
2019,141456506,116456402,21,"C",13,,""
2019,141456545,116456438,5,"C",20,,""
2019,141456546,116456438,49,"C",20,,"F"
2019,141457058,116456890,21,"C",13,,""
2019,141457477,116457257,49,"C",20,,"F"
2019,141457356,116457148,35,"C",25,,""
2019,141457355,116457147,14,"C",13,,""
2019,141457357,116457149,23,"C",8,,""
2019,141457370,116457160,56,"C",20,,""
2019,141457408,116457193,47,"C",41,,""
2019,141500134,116503614,28,"C",20,,""
2019,142395849,117304035,40,"A",13,,""
2019,142395191,117303520,16,"C",13,,""
2019,142395192,117303520,35,"C",13,,""
2019,142394306,117302847,49,"C",20,,"N"
2019,141460183,116459826,14,"C",20,,""
2019,141608579,116602495,23,"C",12,,""
2019,141460097,116459751,23,"C",43,,""
2019,141456547,116456439,45,"C",20,,""
2019,141456549,116456441,41,"C",47,,""
2019,141456629,116456509,23,"C",43,,""
2019,141456630,116456510,23,"C",8,,""
2019,141459832,116459508,5,"C",3,,""
2019,141460177,116459820,11,"C",8,,""
2019,141460745,116460356,47,"C",5,,""
2019,141497846,116501620,14,"C",18,,""
2019,141509224,116512111,23,"C",46,,""
2019,141608794,116602684,35,"C",20,,""
2019,141616220,116602754,14,"C",13,,""
2019,141647105,116628383,14,"C",5,,""
2019,141646979,116628268,14,"C",13,,""
2019,141460039,116459701,23,"C",24,,""
2019,141456417,116456318,51,"C",20,,""
2019,141456443,116456343,5,"C",18,,""
2019,141456442,116456343,14,"C",18,,""
2019,141456445,116456345,27,"C",20,,""
2019,141456560,116456450,51,"C",3,,""
2019,141456561,116456450,45,"C",3,,""
2019,141456565,116456454,16,"C",8,,""
2019,141456566,116456455,39,"C",13,,""
2019,141456567,116456456,11,"C",2,,""
2019,141456568,116456457,14,"C",20,,""
2019,141456605,116456490,51,"C",20,,""
2019,141456606,116456491,51,"C",20,,""
2019,141456607,116456492,23,"C",8,,""
2019,141456619,116456503,39,"C",41,,""
2019,141457062,116456894,21,"C",13,,""
2019,141457111,116456936,40,"C",13,,""
2019,141497852,116501625,5,"C",13,,""
2019,141497963,116501725,47,"C",20,,""
2019,141456185,116456111,23,"C",5,,""
2019,141456343,116456250,45,"C",24,,""
2019,141456344,116456251,14,"C",18,,""
2019,141456345,116456251,5,"C",18,,""
2019,141456392,116456295,47,"C",20,,""
2019,141456403,116456305,8,"C",41,,""
2019,141456414,116456315,51,"C",20,,""
2019,141456415,116456316,51,"C",18,,""
2019,141456455,116456355,5,"C",13,,""
2019,141460194,116459835,51,"C",20,,""
2019,141460454,116460097,45,"C",13,,""
2019,143125748,118007401,44,"C",13,,""
2019,143126104,118007710,51,"C",20,,""
2019,143125761,118007413,21,"C",20,,""
2019,143126137,118007741,23,"C",43,,""
2019,143125843,118007487,51,"C",20,,""
2019,143126138,118007742,35,"C",13,,""
2019,143125825,118007471,43,"C",20,,""
2019,143126139,118007742,16,"C",13,,""
2019,141456233,116456152,21,"C",13,,""
2019,141457312,116457112,21,"C",18,,""
2019,141456448,116456348,51,"C",3,,""
2019,141456548,116456440,14,"C",20,,""
2019,141456556,116456447,23,"C",7,,""
2019,141456663,116456538,44,"C",15,,""
2019,141459959,116459626,21,"C",13,,""
2019,141457025,116456860,45,"C",40,,""
2019,141457026,116456861,49,"C",13,,"N"
2019,141459918,116459588,16,"C",14,,""
2019,141459960,116459627,18,"C",13,,""
2019,141457065,116456897,21,"C",18,,""
2019,141647084,116628364,13,"C",25,,""
2019,141647085,116628365,2,"C",25,,""
2019,141608771,116602667,49,"C",20,,"N"
2019,141608770,116602667,45,"C",20,,""
2019,141456235,116456154,21,"C",18,,""
2019,141456238,116456157,21,"C",13,,""
2019,141456294,116456207,49,"C",18,,"N"
2019,141460098,116459752,23,"C",23,,""
2019,141456451,116456351,14,"C",20,,""
2019,141460162,116459807,45,"C",23,,""
2019,141457311,116457111,23,"C",8,,""
2019,141460160,116459805,5,"C",38,,""
2019,141460161,116459806,45,"C",7,,""
2019,141460163,116459808,16,"C",13,,""
2019,141460164,116459809,45,"C",23,,""
2019,141456457,116456357,49,"C",5,,"F"
2019,141456677,116456550,5,"C",18,,""
2019,141456678,116456550,49,"C",18,,"N"
2019,141456679,116456551,47,"C",11,,""
2019,141457235,116457044,21,"C",23,,""
2019,141457236,116457045,49,"C",20,,"N"
2019,141457412,116457196,16,"C",25,,""
2019,141497746,116501538,51,"C",20,,""
2019,141509263,116512142,2,"C",47,,""
2019,141509426,116512278,49,"C",5,,"N"
2019,141892294,116844707,49,"C",18,,"N"
2019,141991770,116936665,45,"C",20,,""
2019,143068129,117935510,14,"C",13,,""
2019,143068211,117935582,51,"C",43,,""
2019,141457011,116456846,45,"C",25,,""
2019,141509369,116512232,27,"C",41,,""
2019,141456275,116456190,40,"C",13,,""
2019,141456967,116456803,45,"C",25,,""
2019,141456985,116456820,14,"C",18,,""
2019,141457010,116456845,5,"C",20,,""
2019,140861428,116016328,49,"C",20,,"N"
2019,140861400,116016307,14,"A",20,,""
2019,141116638,116218600,14,"C",13,,""
2019,141456184,116456110,16,"C",23,,""
2019,141456191,116456116,45,"C",23,,""
2019,141456709,116456577,2,"C",21,,""
2019,141457390,116457177,2,"C",20,,""
2019,141459915,116459586,44,"C",20,,""
2019,141456503,116456399,47,"C",5,,""
2019,141456631,116456511,11,"C",24,,""
2019,141456776,116456637,5,"C",20,,""
2019,141459774,116459452,18,"C",3,,""
2019,141459830,116459506,5,"C",18,,""
2019,141383646,116407961,47,"C",11,,""
2019,140750460,115924598,51,"C",13,,""
2019,144067027,118831436,14,"C",13,,""
2019,140861204,116016129,14,"C",13,,""
2019,144100379,118869063,51,"C",13,,""
2019,140891214,116036192,39,"C",13,,""
2019,140891215,116036192,16,"C",13,,""
2019,141647142,116628418,5,"C",20,,""
2019,141647171,116628446,5,"C",20,,""
2019,141647203,116628476,14,"C",13,,""
2019,144101015,118869552,21,"C",13,,""
2019,141099630,116218030,49,"C",18,,"N"
2019,141099631,116218031,45,"C",25,,""
2019,141099632,116218031,41,"C",25,,""
2019,141497647,116501459,51,"C",13,,""
2019,142737208,117619738,45,"C",25,,""
2019,142738483,117620774,49,"C",20,,"F"
2019,142738486,117620777,5,"C",20,,""
2019,142738487,117620778,44,"C",20,,""
2019,142738497,117620787,23,"C",7,,""
2019,142738503,117620793,47,"C",20,,""
2019,142738541,117620824,35,"C",13,,""
2019,142738540,117620824,16,"C",13,,""
2019,142738722,117620984,29,"C",20,,""
2019,142738746,117621005,51,"C",20,,""
2019,142738779,117621035,51,"C",1,,""
2019,142751228,117641150,27,"C",20,,""
2019,142751247,117641165,21,"C",38,,""
2019,142751297,117656138,45,"C",20,,""
2019,142751298,117656139,45,"C",23,,""
2019,142751326,117656164,51,"C",20,,""
2019,140991214,116121139,5,"C",18,,""
2019,141456736,116456601,45,"C",20,,""
2019,141509335,116512205,5,"C",24,,""
2019,141509336,116512205,23,"C",24,,""
2019,140750505,115924639,14,"C",18,,""
2019,141456738,116456602,35,"C",20,,""
2019,141456737,116456602,16,"C",20,,""
2019,142568487,117461279,56,"C",38,,""
2019,142104543,117042022,5,"C",20,,""
2019,142086025,117024516,14,"C",20,,""
2019,142107090,117044414,5,"C",13,,""
2019,142096506,117034430,14,"C",18,,""
2019,142082378,117021068,45,"C",38,,""
2019,142082470,117021154,47,"C",6,,""
2019,145907496,120437695,29,"C",41,,""
2019,142091559,117029743,13,"C",24,,""
2019,145907934,120438103,23,"C",8,,""
2019,142101703,117039330,45,"C",20,,""
2019,141419291,116442774,41,"C",24,,""
2019,141419290,116442774,45,"C",24,,""
2019,141259111,116332166,45,"C",13,,""
2019,140861249,116016170,5,"C",20,,""
2019,141116318,116218310,21,"C",13,,""
2019,141306174,116366101,14,"C",18,,""
2019,141099684,116218077,5,"C",13,,""
2019,142985929,117871135,23,"C",8,,""
2019,142738517,117620805,45,"C",13,,""
2019,142738533,117620819,23,"C",23,,""
2019,142738531,117620818,5,"C",18,,""
2019,142738532,117620818,44,"C",18,,""
2019,142738571,117620846,29,"C",20,,""
2019,142738587,117620861,44,"C",20,,""
2019,142738609,117620881,5,"C",20,,""
2019,142738608,117620881,51,"C",20,,""
2019,142738617,117620887,51,"C",20,,""
2019,142738619,117620889,29,"C",20,,""
2019,142738701,117620965,27,"C",20,,""
2019,142738713,117620975,51,"C",20,,""
2019,142738726,117620987,5,"C",13,,""
2019,142738725,117620987,27,"C",13,,""
2019,142738736,117620996,44,"C",20,,""
2019,142738738,117620998,44,"C",20,,""
2019,142738739,117620999,51,"C",20,,""
2019,142738743,117621002,51,"C",20,,""
2019,142738765,117621022,51,"C",20,,""
2019,142738781,117621037,44,"C",20,,""
2019,142738786,117621042,51,"C",20,,""
2019,142751176,117641103,44,"C",20,,""
2019,142751177,117641104,51,"C",20,,""
2019,142751178,117641105,44,"C",20,,""
2019,142751183,117641110,44,"C",20,,""
2019,142751206,117641131,29,"C",20,,""
2019,142751208,117641133,51,"C",20,,""
2019,142751209,117641134,44,"C",20,,""
2019,142751216,117641140,8,"C",47,,""
2019,142751234,117641155,18,"C",24,,""
2019,142751236,117641157,23,"C",24,,""
2019,141508985,116511899,4,"C",20,,""
2019,141509005,116511919,49,"C",20,,"F"
2019,141509007,116511921,51,"C",20,,""
2019,141647119,116628397,51,"C",15,,""
2019,141616373,116602893,27,"C",13,,""
2019,141509321,116512192,45,"C",21,,""
2019,141608739,116602640,45,"C",7,,""
2019,141608764,116602662,44,"C",20,,""
2019,141616226,116602759,14,"C",18,,""
2019,142751288,117656129,49,"C",4,,"F"
2019,141616376,116602896,27,"C",13,,""
2019,142751293,117656134,49,"C",18,,"F"
2019,141616474,116602980,2,"C",3,,""
2019,141647121,116628399,5,"C",7,,""
2019,142751335,117656173,5,"C",20,,""
