"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41034066,132713491,1,27-NOV-20,1,"N",32,5,24,"F",2,,"R","","",24,0
2020,41034178,132713852,1,09-DEC-20,3,"N",49,5,27,"M",1,2,"","","",27,0
2020,41034180,132713856,1,21-APR-20,1,"N",16,5,27,"M",2,,"U","","",27,0
2020,41034183,132713857,3,15-JAN-20,1,"N",16,5,41,"M",1,2,"R","","",41,0
2020,41034181,132713857,1,15-JAN-20,1,"N",27,5,43,"M",2,2,"R","","",43,0
2020,41034182,132713857,2,15-JAN-20,1,"N",16,5,32,"F",1,2,"R","","",32,0
2020,41530977,134439221,1,08-DEC-20,1,"N",39,5,21,"M",2,3,"U","","",21,0
2020,41530980,134439223,5,08-DEC-20,1,"N",39,5,31,"F",2,,"R","","",31,0
2020,41034191,132713874,1,22-JUL-20,2,"N",21,5,16,"F",2,3,"R","R","",16,0
2020,41530981,134439223,6,08-DEC-20,1,"N",39,5,22,"M",2,,"N","","",22,0
2020,41034214,132713961,1,24-DEC-20,3,"N",16,5,37,"F",1,2,"","","",37,0
2020,41530979,134439223,4,08-DEC-20,1,"N",39,5,21,"M",2,3,"N","","",21,0
2020,41034269,132714134,1,13-NOV-20,2,"N",41,5,50,"M",2,3,"","","",50,0
2020,41034292,132714203,1,08-DEC-20,3,"N",27,5,27,"M",2,2,"","","",27,0
2020,41034293,132714203,2,08-DEC-20,2,"N",27,5,30,"M",2,2,"N","","",30,0
2020,41034365,132714372,1,11-DEC-20,2,"N",2,5,16,"M",2,2,"","R","",16,0
2020,41034366,132714372,2,11-DEC-20,2,"N",2,5,16,"M",2,2,"","R","",16,0
2020,41034378,132714415,1,09-DEC-20,2,"N",23,5,23,"F",2,2,"","","",23,0
2020,41034388,132714434,1,08-NOV-20,1,"N",51,5,24,"M",4,3,"","","",24,0
2020,41009240,132629207,1,03-DEC-20,1,"C",51,5,61,"F",1,2,"","","",61,0
2020,41009242,132629209,1,05-DEC-20,2,"C",23,5,30,"F",0,3,"","","",30,0
2020,41020254,132638453,1,19-JUN-20,1,"N",27,5,26,"F",3,,"R","","",26,0
2020,41020311,132638819,1,15-DEC-20,2,"N",51,5,17,"M",1,3,"N","R","",17,0
2020,41020318,132638853,1,27-DEC-20,1,"N",16,5,22,"M",1,3,"R","","",22,0
2020,41020329,132638882,1,31-DEC-20,2,"N",27,5,35,"F",1,3,"N","","",35,0
2020,41020408,132639228,1,31-DEC-20,1,"N",27,5,64,"M",1,2,"R","","",64,0
2020,41020410,132639233,2,27-DEC-20,2,"N",5,5,15,"M",1,3,"R","R","",15,0
2020,41020411,132639233,1,27-DEC-20,2,"C",63,5,15,"F",1,3,"N","R","",15,0
2020,41031493,132692458,1,23-OCT-20,1,"N",27,5,22,"F",0,3,"","","",22,0
2020,41031637,132692997,1,16-AUG-20,1,"N",27,5,38,"F",2,2,"","","",38,0
2020,41031945,132693837,1,30-DEC-20,2,"N",51,5,12,"M",1,3,"R","R","",12,0
2020,41008510,132619923,1,31-DEC-20,2,"N",51,5,15,"M",1,,"","R","",15,0
2020,41008532,132620007,1,28-DEC-20,2,"N",44,5,34,"F",2,3,"N","","",34,0
2020,41008712,132620682,1,05-DEC-20,1,"N",16,5,34,"M",1,2,"U","","",34,0
2020,41009195,132628766,2,28-DEC-20,2,"N",35,5,26,"F",2,2,"N","","",26,0
2020,41009194,132628766,1,28-DEC-20,2,"N",35,5,24,"F",2,2,"N","","",24,0
2020,41009197,132628771,1,13-DEC-20,2,"N",23,5,30,"F",2,3,"N","","",30,31
2020,41031947,132693839,1,30-DEC-20,2,"N",51,5,12,"M",1,3,"R","R","",12,0
2020,41033686,132711982,1,18-DEC-20,2,"N",16,5,54,"F",1,2,"","","",54,0
2020,41033863,132712671,1,24-DEC-20,2,"N",23,5,34,"F",1,,"","","",34,0
2020,40727019,131716748,1,19-NOV-20,2,"N",16,5,26,"F",2,2,"R","","",26,0
2020,40727415,131718866,1,28-NOV-20,1,"N",49,5,33,"M",1,2,"N","","",33,0
2020,40729228,131729804,1,06-DEC-20,1,"N",39,5,25,"F",0,3,"U","","",25,0
2020,40729229,131729805,1,06-DEC-20,1,"N",51,5,43,"M",2,2,"R","","",43,0
2020,40899967,132314391,1,21-DEC-20,1,"N",28,5,20,"M",2,3,"","","",20,0
2020,40899969,132314397,1,14-DEC-20,2,"N",16,5,19,"M",0,3,"N","","",19,0
2020,40899977,132314437,1,03-MAR-20,2,"N",27,5,42,"M",2,,"U","","",42,0
2020,40899993,132314490,1,18-DEC-20,3,"N",51,5,55,"M",1,2,"R","","",55,0
2020,40899995,132314499,2,20-DEC-20,1,"N",39,5,29,"M",2,2,"","","",29,0
2020,40899994,132314499,1,20-DEC-20,1,"N",39,5,32,"M",2,2,"","","",32,0
2020,40899996,132314499,3,20-DEC-20,1,"N",39,5,29,"F",2,2,"","","",29,0
2020,41008065,132617065,1,05-AUG-20,2,"N",16,5,38,"M",2,2,"N","","",38,0
2020,41008071,132617137,1,20-DEC-20,2,"N",23,5,42,"F",1,2,"N","","",42,0
2020,41008086,132617335,1,22-SEP-20,2,"N",51,5,63,"M",2,3,"R","","",63,0
2020,41008288,132618548,1,21-MAY-20,2,"N",49,5,38,"F",2,2,"N","","",38,0
2020,41008300,132618608,1,16-DEC-20,3,"N",27,5,35,"M",0,3,"N","","",35,0
2020,41008302,132618618,1,17-DEC-20,1,"N",51,5,20,"M",0,3,"R","","",20,0
2020,41008315,132618717,1,25-DEC-20,2,"N",35,5,42,"M",1,3,"R","","",42,0
2020,41008350,132618930,1,07-DEC-20,3,"N",49,5,24,"F",1,3,"U","","",24,0
2020,41008362,132619114,1,17-DEC-20,1,"N",39,5,42,"M",0,3,"R","","",42,0
2020,41008380,132619191,1,20-OCT-20,1,"N",21,5,44,"M",1,2,"","","",44,0
2020,41008520,132619980,1,26-DEC-20,2,"N",7,5,20,"M",2,2,"N","","",20,0
2020,41031581,132692894,1,28-FEB-20,2,"C",23,5,13,"F",1,1,"","R","",13,0
2020,41031586,132692898,1,18-APR-20,2,"N",51,5,22,"M",2,2,"","","",22,0
2020,41031589,132692900,1,17-MAR-20,1,"N",28,5,19,"F",2,3,"","","",19,0
2020,41031590,132692900,2,17-MAR-20,1,"N",28,5,16,"M",2,2,"","R","",16,0
2020,41031592,132692904,1,24-APR-20,2,"N",5,5,30,"M",2,2,"","","",30,0
2020,41031601,132692936,1,14-MAY-20,2,"N",47,5,16,"M",1,3,"","R","",16,0
2020,41031609,132692951,3,30-JUN-20,3,"N",40,5,14,"M",2,3,"","H","",14,0
2020,41031610,132692951,1,30-JUN-20,3,"N",40,5,15,"M",2,3,"","H","",15,0
2020,41031611,132692951,2,30-JUN-20,3,"N",40,5,16,"M",2,2,"","H","",16,0
2020,41445609,134171375,2,01-JAN-21,3,"N",49,5,43,"M",1,2,"","","",43,0
2020,41031618,132692966,1,18-OCT-20,1,"N",44,5,33,"M",2,3,"","","",33,0
2020,41031620,132692969,1,19-OCT-20,2,"N",23,5,24,"M",0,3,"","","",24,0
2020,41031622,132692975,1,30-OCT-20,2,"N",5,5,20,"F",2,2,"","","",20,0
2020,41445608,134171375,1,01-JAN-21,3,"N",49,5,55,"M",1,3,"","","",55,0
2020,41031635,132692995,1,13-AUG-20,3,"M",28,5,18,"M",2,2,"","","",18,0
2020,41031636,132692996,1,13-AUG-20,2,"N",23,5,30,"F",1,3,"","","",30,0
2020,41031658,132693039,1,19-OCT-20,2,"N",14,5,16,"F",2,3,"","R","",16,0
2020,41031704,132693114,1,22-DEC-20,2,"N",23,5,36,"M",1,3,"","","",36,0
2020,41031706,132693119,2,10-DEC-20,2,"N",23,5,47,"M",2,3,"","","",47,0
2020,41031705,132693119,1,05-DEC-20,2,"N",23,5,54,"M",2,2,"","","",54,0
2020,41031708,132693121,1,11-NOV-20,1,"N",51,5,23,"M",2,3,"","","",23,0
2020,41031740,132693229,1,06-DEC-20,2,"N",23,5,16,"M",2,2,"","R","",16,0
2020,41031749,132693254,1,30-NOV-20,3,"N",51,5,52,"M",2,3,"R","","",52,0
2020,41031750,132693256,1,09-DEC-20,2,"N",45,5,44,"M",0,3,"U","","",44,0
2020,41031760,132693319,1,12-DEC-20,1,"N",44,5,38,"M",8,2,"","","",38,0
2020,41215817,133450968,1,18-JAN-21,2,"N",51,5,18,"F",1,1,"U","","",18,0
2020,41031858,132693591,1,29-NOV-20,2,"N",23,5,34,"M",1,2,"N","","",34,0
2020,41215827,133451006,1,11-DEC-20,3,"N",40,5,50,"M",2,2,"U","","",50,0
2020,41031887,132693655,1,31-DEC-20,2,"N",56,5,19,"M",1,3,"R","","",19,0
2020,41215831,133451008,1,01-JUN-20,1,"N",51,5,41,"M",2,2,"U","","",41,0
2020,41031903,132693733,1,04-JAN-21,2,"N",16,5,27,"F",2,3,"N","","",27,0
2020,41031904,132693734,1,18-DEC-20,2,"N",51,5,25,"M",1,3,"N","","",25,0
2020,41033685,132711981,2,27-NOV-20,2,"N",16,5,18,"M",1,2,"","","",18,0
2020,41033684,132711981,1,27-NOV-20,2,"N",16,5,18,"M",1,1,"","","",18,0
2020,41215858,133456125,1,01-OCT-20,3,"N",28,5,19,"M",1,2,"N","","",19,0
2020,41033947,132713082,1,26-DEC-20,1,"N",51,5,53,"F",1,2,"R","","",53,0
2020,41033956,132713105,1,31-DEC-20,1,"N",51,5,33,"M",1,2,"R","","",33,0
2020,41033966,132713128,1,29-DEC-20,2,"N",51,5,57,"M",1,2,"","","",57,0
2020,41039739,132714929,1,08-DEC-20,2,"N",16,5,22,"M",1,3,"","","",22,0
2020,41039742,132714932,1,08-DEC-20,2,"N",23,5,45,"M",1,2,"","","",45,0
2020,41039756,132714963,1,14-DEC-20,2,"N",51,5,36,"M",1,3,"","","",36,0
2020,41039758,132714969,1,17-DEC-20,3,"N",44,5,59,"M",1,3,"","","",59,0
2020,41039765,132714989,1,19-DEC-20,3,"N",27,5,46,"M",2,3,"","","",46,0
2020,41039792,132715293,1,27-MAY-20,2,"N",45,5,34,"M",1,,"","","",34,0
2020,41039793,132715295,1,02-JUN-20,2,"N",23,5,27,"M",1,,"","","",27,0
2020,41039806,132715321,1,13-DEC-20,2,"N",51,5,35,"F",1,2,"","","",35,0
2020,41039830,132715401,1,07-DEC-20,1,"N",27,5,33,"M",2,3,"","","",33,0
2020,41039911,132715872,1,26-DEC-20,2,"N",35,5,28,"M",0,3,"U","","",28,0
2020,41039912,132715872,2,26-DEC-20,2,"N",35,5,22,"F",0,3,"U","","",22,0
2020,41039913,132715873,1,05-DEC-20,2,"N",49,5,31,"M",1,,"","","",31,0
2020,41039914,132715873,2,06-DEC-20,2,"N",49,5,34,"M",1,,"","","",34,0
2020,41039915,132715884,1,07-MAY-20,2,"N",63,5,26,"F",1,,"","","",26,0
2020,41039916,132715886,1,13-DEC-20,2,"N",16,5,28,"M",1,,"","","",28,0
2020,41039917,132715889,1,10-DEC-20,2,"N",28,5,29,"F",1,3,"R","","",29,0
2020,41039921,132715903,1,19-DEC-20,2,"N",16,5,17,"M",0,3,"N","H","",17,0
2020,41044516,132716028,1,19-FEB-20,1,"N",63,5,36,"F",0,,"","","",36,0
2020,41009198,132628772,1,17-OCT-20,2,"N",51,5,35,"F",1,3,"N","","",35,0
2020,38270407,123702501,1,01-MAY-20,1,"N",35,5,24,"F",0,,"","","",24,0
2020,38270415,123702509,1,04-MAY-20,1,"N",16,5,33,"F",0,,"","","",33,0
2020,38270756,123703675,1,07-MAR-20,2,"N",16,5,39,"M",2,3,"N","","",39,0
2020,38271705,123726129,1,06-MAY-20,2,"N",23,5,47,"M",1,2,"","","",47,0
2020,38271713,123726150,1,08-MAY-20,1,"N",16,5,28,"M",0,,"","","",28,0
2020,38271715,123726152,1,09-MAY-20,1,"N",16,5,31,"M",0,,"","","",31,0
2020,38237644,123590618,1,24-APR-20,3,"C",49,5,28,"M",0,3,"U","","",28,0
2020,38270713,123703591,1,13-FEB-20,2,"N",16,5,22,"M",1,2,"R","","",22,0
2020,38270711,123703589,1,04-MAY-20,2,"N",27,5,28,"M",1,3,"U","","",28,0
2020,38252511,123647622,1,17-APR-20,1,"N",21,5,29,"M",1,2,"N","","",29,0
2020,39364646,127263192,1,04-JUN-20,1,"N",51,5,42,"M",2,,"R","","",42,0
2020,39364667,127263280,1,09-AUG-20,1,"N",16,5,20,"M",1,1,"R","","",20,0
2020,38270513,123702987,1,18-APR-20,1,"N",16,5,55,"F",1,2,"R","","",55,0
2020,38270516,123703005,1,20-APR-20,1,"N",41,5,24,"F",2,2,"N","","",24,0
2020,38270768,123703715,1,02-MAY-20,2,"N",23,5,37,"F",1,,"U","","",37,0
2020,38270772,123703719,1,05-MAY-20,2,"N",45,5,29,"M",0,2,"R","","",29,0
2020,38270783,123703733,1,06-MAY-20,2,"N",23,5,49,"M",1,2,"N","","",49,0
2020,38270810,123703841,1,02-MAR-20,3,"N",16,5,19,"M",1,2,"N","","",19,0
2020,38270819,123703863,1,02-APR-20,2,"N",27,5,33,"M",0,,"R","","",33,0
2020,38271619,123712103,1,07-MAY-20,1,"N",44,5,30,"M",1,2,"R","","",30,0
2020,38271620,123712104,1,07-MAY-20,1,"N",39,5,30,"M",1,2,"R","","",30,0
2020,38253347,123650720,1,04-MAY-20,1,"N",5,5,15,"M",1,2,"R","R","",15,0
2020,38253880,123657197,1,06-MAY-20,1,"N",28,5,27,"M",2,3,"N","","",27,0
2020,38260275,123671906,1,28-APR-20,2,"N",35,5,47,"F",1,3,"N","","",47,0
2020,38270000,123695727,2,23-APR-20,3,"N",5,5,17,"M",1,1,"R","R","",17,0
2020,38270001,123695727,3,23-APR-20,2,"N",51,5,18,"M",1,3,"R","","",18,0
2020,37249629,121576132,1,27-FEB-20,2,"N",51,5,69,"M",1,2,"","","",69,0
2020,37402122,122018969,1,05-FEB-20,2,"N",21,5,45,"M",1,1,"","","",45,0
2020,38196454,123451361,1,03-FEB-20,2,"N",45,5,36,"F",1,2,"","","",36,0
2020,38196870,123453243,1,09-MAR-20,2,"C",16,5,24,"M",2,3,"","","",24,0
2020,38197111,123455233,1,24-MAR-20,2,"N",16,5,26,"M",2,2,"","","",26,0
2020,39993039,129344600,1,07-OCT-20,1,"N",16,5,45,"M",0,,"","","",45,0
2020,39993052,129344663,1,03-OCT-20,3,"N",16,5,65,"M",2,2,"N","","",65,0
2020,37959989,123027140,1,01-FEB-20,3,"N",16,5,39,"M",2,2,"","","",39,0
2020,37960026,123027196,1,02-APR-20,1,"N",44,5,28,"M",2,,"U","","",28,0
2020,38244392,123627507,1,16-JAN-20,3,"N",23,5,36,"F",8,3,"R","","",36,0
2020,38205595,123476508,1,04-MAR-20,3,"N",51,5,35,"M",1,2,"N","","",35,0
2020,41234929,133523100,1,21-JAN-21,2,"N",23,5,64,"F",2,2,"","","",64,0
2020,37960007,123027156,1,20-JAN-20,1,"N",51,5,45,"M",4,2,"R","","",45,0
2020,38214884,123501687,1,22-FEB-20,1,"N",51,5,25,"M",3,3,"R","","",25,0
2020,38235599,123573828,1,14-APR-20,1,"N",27,5,29,"F",1,,"R","","",29,0
2020,38214928,123501815,1,24-FEB-20,1,"N",28,5,32,"M",3,2,"R","","",32,0
2020,38249659,123628249,1,28-APR-20,2,"N",14,5,48,"M",2,3,"N","","",48,0
2020,38250519,123636734,1,01-MAY-20,2,"N",45,5,17,"M",2,2,"N","R","",17,0
2020,38270694,123703533,1,28-APR-20,2,"N",35,5,18,"F",1,2,"R","","",18,0
2020,38342551,123934241,1,18-MAR-20,3,"N",51,5,42,"M",1,2,"","","",42,0
2020,38342556,123934250,1,06-APR-20,2,"N",23,5,31,"M",1,3,"","","",31,0
2020,38342558,123934257,1,18-APR-20,3,"N",51,5,15,"M",1,3,"","R","",15,0
2020,38342587,123934329,1,08-APR-20,3,"N",51,5,39,"M",3,3,"","","",39,0
2020,38342590,123934336,1,10-APR-20,3,"N",51,5,26,"F",2,2,"","","",26,0
2020,38342589,123934336,2,10-APR-20,3,"N",51,5,20,"M",2,3,"","","",20,0
2020,38342628,123934448,1,30-APR-20,3,"N",51,5,21,"M",2,2,"","","",21,0
2020,38342630,123934466,1,10-MAY-20,2,"N",35,5,18,"M",1,2,"R","","",18,0
2020,38217968,123516068,1,24-APR-20,2,"N",45,5,16,"M",1,,"R","R","",16,0
2020,38253210,123650268,1,28-APR-20,2,"N",23,5,68,"M",1,3,"U","","",68,0
2020,38253219,123650285,1,29-APR-20,2,"N",23,5,17,"M",1,3,"U","R","",17,0
2020,38253224,123650303,1,03-MAY-20,2,"N",23,5,21,"F",1,3,"U","","",21,0
2020,38253237,123650344,1,07-APR-20,3,"N",39,5,32,"M",1,,"","","",32,0
2020,38253311,123650566,1,29-APR-20,2,"N",35,5,29,"M",1,2,"","","",29,0
2020,38253313,123650569,1,03-MAY-20,2,"N",35,5,20,"M",1,3,"","","",20,0
2020,38253358,123650773,1,23-APR-20,2,"N",35,5,18,"M",4,,"","","",18,0
2020,38253389,123650869,1,02-MAY-20,2,"N",16,5,21,"M",1,2,"","","",21,0
2020,38253394,123650876,1,02-MAY-20,2,"N",51,5,26,"F",1,2,"","","",26,0
2020,38253405,123650899,1,04-MAY-20,3,"N",16,5,35,"F",1,2,"N","","",35,0
2020,38253406,123650901,1,19-APR-20,2,"N",23,5,50,"M",1,2,"R","","",50,0
2020,38253415,123650923,1,26-APR-20,1,"N",16,5,43,"M",1,2,"R","","",43,0
2020,38253417,123650927,1,29-APR-20,1,"N",51,5,64,"M",1,2,"R","","",64,0
2020,38253434,123650999,1,25-APR-20,2,"N",45,5,21,"F",8,,"R","","",21,0
2020,38253435,123651014,1,26-APR-20,1,"N",51,5,19,"M",4,,"R","","",19,0
2020,38253436,123651015,1,26-APR-20,1,"N",44,5,18,"F",2,2,"R","","",18,0
2020,38253441,123651024,1,27-APR-20,1,"N",44,5,42,"M",2,,"N","","",42,0
2020,38253467,123656116,1,28-APR-20,1,"N",51,5,46,"M",2,,"R","","",46,0
2020,38269975,123695667,1,30-MAR-20,1,"N",32,5,40,"M",1,2,"R","","",40,0
2020,38270023,123695777,1,11-APR-20,1,"N",51,5,31,"M",1,3,"R","","",31,0
2020,38270024,123695786,1,13-APR-20,1,"N",27,5,39,"M",4,3,"R","","",39,0
2020,38270065,123695998,1,28-FEB-20,2,"N",51,5,35,"M",0,3,"R","","",35,0
2020,38270348,123702249,1,27-APR-20,1,"N",16,5,47,"M",0,,"","","",47,0
2020,38270351,123702252,1,02-MAY-20,1,"N",16,5,25,"F",0,,"","","",25,0
2020,38270398,123702450,1,02-MAY-20,1,"N",35,5,34,"F",0,,"","","",34,0
2020,38196353,123451136,1,17-FEB-20,2,"N",27,5,41,"F",1,3,"","","",41,0
2020,40720455,131670315,1,21-NOV-20,1,"N",39,5,31,"M",0,3,"U","","",31,0
2020,38947587,125997051,1,15-JUL-20,1,"N",27,5,38,"M",1,3,"R","","",38,0
2020,38947589,125997054,1,02-JUL-20,3,"N",44,5,43,"M",1,3,"R","","",43,0
2020,38947597,125997068,1,04-MAY-20,2,"N",5,5,30,"M",2,2,"R","","",30,0
2020,40720463,131670356,1,19-NOV-20,3,"N",16,5,34,"M",2,2,"","","",34,0
2020,38947613,125997141,1,14-JUL-20,3,"C",21,5,13,"M",1,2,"","R","",13,0
2020,39643577,128179212,1,10-AUG-20,3,"N",44,5,32,"M",0,3,"R","","",32,0
2020,38271714,123726151,1,09-MAY-20,1,"N",35,5,30,"F",0,,"","","",30,0
2020,39364560,127262667,1,08-AUG-20,1,"N",51,5,53,"M",2,,"R","","",53,0
2020,39364571,127262733,1,10-AUG-20,1,"N",51,5,22,"M",2,3,"N","","",22,0
2020,39364573,127262752,1,08-AUG-20,1,"N",27,5,41,"M",1,1,"R","","",41,0
2020,38345922,123950588,1,08-MAY-20,2,"N",16,5,23,"M",2,,"R","","",23,0
2020,38269983,123695698,1,14-FEB-20,3,"N",27,5,16,"F",1,1,"R","H","",16,0
2020,38370125,124053017,1,10-MAY-20,1,"N",16,5,22,"M",0,3,"R","","",22,0
2020,38370276,124053377,1,12-MAY-20,2,"N",47,5,36,"M",1,2,"R","","",36,0
2020,38370278,124053380,1,12-MAY-20,3,"N",44,5,37,"F",1,2,"R","","",37,0
2020,38370426,124053752,1,13-MAY-20,2,"N",23,5,16,"M",1,3,"U","R","",16,0
2020,38252925,123649406,1,05-MAR-20,1,"N",11,5,27,"F",2,2,"R","","",27,0
2020,38253418,123650931,1,01-MAY-20,3,"N",49,5,33,"M",1,2,"R","","",33,0
2020,38253427,123650966,1,06-MAY-20,2,"N",45,5,31,"F",1,3,"U","","",31,0
2020,38270758,123703680,1,12-MAR-20,1,"N",11,5,64,"M",0,3,"N","","",64,0
2020,37786019,123009908,1,30-MAR-20,1,"N",16,5,58,"F",0,,"","","",58,0
2020,38244377,123627485,1,26-MAR-20,2,"N",16,5,37,"F",1,2,"R","","",37,0
2020,38270030,123695832,1,24-APR-20,1,"N",63,5,24,"M",1,3,"N","","",24,0
2020,38274515,123731112,1,27-APR-20,3,"N",44,5,42,"M",1,,"","","",42,0
2020,38342543,123934200,1,09-MAY-20,1,"N",16,5,38,"M",1,2,"R","","",38,0
2020,38342544,123934201,1,08-MAY-20,1,"N",16,5,58,"M",0,,"","","",58,0
2020,38345050,123947116,1,11-MAY-20,1,"N",16,5,40,"M",0,,"","","",40,0
2020,38345052,123947118,1,11-MAY-20,1,"N",16,5,19,"M",0,,"","","",19,0
2020,39900341,129049585,1,28-SEP-20,2,"N",51,5,20,"M",3,,"","","",20,0
2020,39900452,129049951,1,26-AUG-20,2,"N",51,5,25,"M",1,1,"R","","",25,0
2020,41898703,135602535,1,02-MAR-21,2,"N",23,5,43,"F",2,2,"R","","",43,0
2020,41898704,135602536,1,02-MAR-21,2,"N",23,5,43,"F",2,2,"R","","",43,0
2020,41898707,135602539,1,02-MAR-21,2,"N",23,5,43,"F",2,2,"R","","",43,0
2020,38244442,123627635,1,10-MAR-20,1,"N",16,5,45,"M",1,2,"N","","",45,0
2020,38244443,123627636,1,01-MAY-20,2,"N",23,5,30,"F",1,3,"N","","",30,0
2020,38253055,123649826,1,25-APR-20,2,"N",16,5,20,"F",2,2,"N","","",20,0
2020,37786037,123009944,1,25-JAN-20,1,"N",51,5,28,"M",1,2,"R","","",28,0
2020,37785885,123009448,1,10-MAR-20,2,"N",47,5,20,"M",1,,"","","",20,0
2020,38841472,125633001,1,08-JUL-20,2,"N",5,5,40,"M",1,3,"R","","",40,0
2020,37784549,122994590,1,02-FEB-20,3,"N",51,5,38,"F",0,3,"R","","",38,0
2020,38206681,123480618,1,23-APR-20,2,"N",35,5,53,"F",0,,"R","","",53,0
2020,38206801,123486350,1,14-JAN-20,1,"N",28,5,25,"M",2,2,"N","","",25,0
2020,38206810,123486461,1,16-JAN-20,1,"N",27,5,28,"M",2,2,"R","","",28,0
2020,38253726,123656691,1,02-MAY-20,1,"N",51,5,52,"M",1,2,"R","","",52,0
2020,38253728,123656695,1,15-APR-20,2,"N",23,5,28,"M",1,3,"U","","",28,0
2020,38253748,123656766,1,24-APR-20,2,"N",23,5,41,"F",0,3,"","","",41,0
2020,38270749,123703649,1,07-MAY-20,2,"N",45,5,16,"M",2,2,"U","R","",16,0
2020,38270751,123703652,1,04-MAY-20,2,"N",45,5,18,"M",2,2,"U","","",18,0
2020,38253804,123656987,1,02-MAY-20,1,"N",21,5,24,"F",2,2,"U","","",24,0
2020,38270754,123703667,1,06-MAR-20,2,"N",11,5,29,"F",2,3,"N","","",29,0
2020,38270755,123703668,1,04-MAR-20,1,"N",16,5,39,"M",2,2,"N","","",39,0
2020,38270763,123703699,1,30-MAR-20,2,"N",51,5,52,"M",0,1,"R","","",52,0
2020,38270764,123703701,1,30-MAR-20,2,"N",45,5,26,"M",0,3,"N","","",26,0
2020,38253875,123657174,1,05-MAY-20,1,"N",51,5,29,"F",2,,"U","","",29,0
2020,38270801,123703804,1,27-APR-20,2,"N",45,5,29,"M",0,3,"N","","",29,0
2020,38270805,123703827,1,03-MAR-20,2,"N",16,5,20,"M",0,3,"R","","",20,0
2020,38270811,123703842,1,06-APR-20,2,"N",16,5,21,"M",1,2,"N","","",21,0
2020,39392606,127379402,2,11-AUG-20,3,"N",16,5,30,"M",1,2,"R","","",30,0
2020,39392605,127379402,1,11-AUG-20,3,"N",16,5,30,"F",1,2,"R","","",30,0
2020,38217969,123516071,1,11-APR-20,1,"N",16,5,29,"M",3,,"N","","",29,0
2020,38217889,123515853,1,02-APR-20,1,"N",49,5,37,"M",2,2,"R","","",37,0
2020,42020691,136032920,1,19-NOV-20,2,"N",23,5,34,"F",2,2,"","","",34,0
2020,41907786,135636484,1,09-DEC-20,1,"N",16,5,35,"M",3,3,"","","",35,0
2020,41907788,135636487,1,19-DEC-20,2,"N",46,5,31,"F",1,3,"","","",31,0
2020,40188291,130029488,1,20-OCT-20,1,"N",39,5,17,"M",4,2,"","R","",17,0
2020,40188294,130029512,1,21-OCT-20,1,"N",16,5,30,"M",2,2,"","","",30,0
2020,38359292,124043356,1,11-MAY-20,2,"N",16,5,29,"M",2,2,"N","","",29,0
2020,38269986,123695701,1,18-FEB-20,1,"N",16,5,21,"M",1,1,"R","","",21,0
2020,38270017,123695747,1,02-APR-20,1,"N",51,5,29,"M",4,3,"R","","",29,0
2020,38270079,123696034,1,17-APR-20,1,"N",44,5,25,"F",1,2,"R","","",25,0
2020,37786029,123009930,1,17-JAN-20,2,"N",23,5,32,"M",1,2,"N","","",32,0
2020,38253437,123651017,1,26-APR-20,1,"N",27,5,20,"M",2,3,"R","","",20,0
2020,37786002,123009845,1,10-MAR-20,3,"N",16,5,41,"M",1,2,"","","",41,0
2020,37959516,123026114,1,25-MAR-20,1,"N",51,5,35,"M",1,2,"","","",35,0
2020,38270018,123695756,1,05-APR-20,3,"N",16,5,35,"F",1,3,"R","","",35,0
2020,38270020,123695756,3,05-APR-20,3,"N",16,5,29,"M",1,3,"R","","",29,0
2020,38270019,123695756,2,05-APR-20,3,"N",16,5,26,"F",2,3,"R","","",26,0
2020,40188713,130031717,1,06-JAN-20,1,"N",20,5,35,"M",1,2,"R","","",35,0
2020,40188735,130031776,1,09-OCT-20,2,"N",23,5,21,"M",1,3,"N","","",21,0
2020,40189082,130033979,1,09-OCT-20,3,"N",51,5,43,"F",0,3,"R","","",43,0
2020,38869002,125714462,1,19-JUN-20,2,"N",45,5,47,"M",1,2,"","","",47,0
2020,38869016,125714524,1,08-JUL-20,1,"C",16,5,36,"M",0,3,"U","","",36,0
2020,38869084,125714797,1,09-JUL-20,3,"N",46,5,18,"M",1,2,"R","","",18,0
2020,37400040,121990308,1,08-MAR-20,1,"N",51,5,32,"M",3,3,"R","","",32,0
2020,38269988,123695705,1,27-FEB-20,3,"N",16,5,31,"F",1,1,"R","","",31,0
2020,38270004,123695730,1,27-APR-20,3,"N",51,5,32,"M",0,1,"R","","",32,0
2020,38270008,123695734,1,24-APR-20,1,"N",46,5,28,"M",1,3,"N","","",28,0
2020,38270021,123695768,1,09-APR-20,1,"N",28,5,39,"M",1,3,"N","","",39,0
2020,38271709,123726142,1,24-FEB-20,1,"N",51,5,54,"M",1,2,"R","","",54,0
2020,38217964,123516057,1,10-APR-20,1,"N",40,5,47,"M",2,2,"R","","",47,0
2020,38269891,123695433,1,09-APR-20,3,"N",51,5,32,"M",1,2,"R","","",32,0
